type,properties/segment_id,properties/road_name,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1,geometry/coordinates/2/0,geometry/coordinates/2/1,geometry/coordinates/3/0,geometry/coordinates/3/1,geometry/coordinates/4/0,geometry/coordinates/4/1,geometry/coordinates/5/0,geometry/coordinates/5/1,geometry/coordinates/6/0,geometry/coordinates/6/1,geometry/coordinates/7/0,geometry/coordinates/7/1,geometry/coordinates/8/0,geometry/coordinates/8/1,geometry/coordinates/9/0,geometry/coordinates/9/1,geometry/coordinates/10/0,geometry/coordinates/10/1,geometry/coordinates/11/0,geometry/coordinates/11/1,geometry/coordinates/12/0,geometry/coordinates/12/1,geometry/coordinates/13/0,geometry/coordinates/13/1,geometry/coordinates/14/0,geometry/coordinates/14/1,geometry/coordinates/15/0,geometry/coordinates/15/1,geometry/coordinates/16/0,geometry/coordinates/16/1,geometry/coordinates/17/0,geometry/coordinates/17/1,geometry/coordinates/18/0,geometry/coordinates/18/1,geometry/coordinates/19/0,geometry/coordinates/19/1,geometry/coordinates/20/0,geometry/coordinates/20/1,geometry/coordinates/21/0
Feature,21_2,waiyaki way-trunk,LineString,36.72895102,-1.263305305,36.72899411,-1.263318232,36.7290372,-1.26333116,36.72908029,-1.263344087,36.72912338,-1.263357014,36.72916647,-1.263369941,36.72920956,-1.263382869,36.72925265,-1.263395796,36.72929574,-1.263408723,36.72933883,-1.26342165,36.72938193,-1.263434578,36.72942502,-1.263447505,36.72946811,-1.263460432,36.7295112,-1.263473359,36.72955429,-1.263486287,36.72959738,-1.263499214,36.72964125,-1.263509166,36.72968516,-1.263518925,36.72972908,-1.263528684,36.729773,-1.263538444,36.72981691,-1.263548203,36.72986083
Feature,106_1,waiyaki way-trunk,LineString,36.73677648,-1.264393912,36.73682145,-1.264395036,36.73686643,-1.264396161,36.7369114,-1.264397285,36.73695637,-1.264398409,36.73700135,-1.264399534,36.73704632,-1.264399428,36.7370913,-1.26439845,36.73713628,-1.264397472,36.73718126,-1.264396494,36.73722623,-1.264395517,36.73727121,-1.264394539,36.73731619,-1.264393561,36.73736117,-1.264392583,36.73740614,-1.264391606,36.73745112,-1.264390628,36.7374961,-1.26438965,36.73754108,-1.264388672,36.73758605,-1.264387694,36.73763103,-1.264386717,36.73767601,-1.264385739,36.73772099
Feature,106_2,waiyaki way-trunk,LineString,36.73776596,-1.264383783,36.73781094,-1.264382806,36.73785592,-1.264381828,36.7379009,-1.26438085,36.73794587,-1.264379872,36.73799085,-1.264378895,36.73803583,-1.264377917,36.73808081,-1.264376939,36.73812579,-1.264375961,36.73817076,-1.264374983,36.73821574,-1.264374006,36.73826072,-1.264373028,36.7383057,-1.26437205,36.73835067,-1.264371072,36.73839565,-1.264370095,36.73844063,-1.264369117,36.73848561,-1.264368139,36.73853058,-1.264367161,36.73857556,-1.264366183,36.73862054,-1.264365206,36.73866552,-1.264364228,36.73871049
Feature,106_3,waiyaki way-trunk,LineString,36.73875547,-1.264362272,36.73880045,-1.264361295,36.73884543,-1.264360317,36.7388904,-1.264359339,36.73893538,-1.264358361,36.73898036,-1.264357384,36.73902534,-1.264356406,36.73907031,-1.264355428,36.73911529,-1.26435445,36.73916027,-1.264353472,36.73920525,-1.264352495,36.73925022,-1.264351517,36.7392952,-1.264350539,36.73934018,-1.264349561,36.73938516,-1.264348584,36.73943013,-1.264347606,36.73947511,-1.264346628,36.73952009,-1.26434565,36.73956507,-1.264344672,36.73961004,-1.264343695,36.73965502,-1.264342717,36.7397
Feature,70_1,waiyaki way-trunk,LineString,36.74370172,-1.264210462,36.74374668,-1.264209072,36.74379165,-1.264207681,36.74383662,-1.26420629,36.74388158,-1.2642049,36.74392655,-1.264203509,36.74397152,-1.264202118,36.74401648,-1.264200727,36.74406144,-1.264199003,36.74410638,-1.264196913,36.74415131,-1.264194823,36.74419625,-1.264192732,36.74424119,-1.264190642,36.74428613,-1.264188552,36.74433107,-1.264186462,36.74437601,-1.264184371,36.74442095,-1.264182281,36.74446589,-1.264180191,36.74451086,-1.264178961,36.74455584,-1.264177818,36.74460081,-1.264176674,36.74464578
Feature,70_2,waiyaki way-trunk,LineString,36.74469076,-1.264174388,36.74473573,-1.264173244,36.7447807,-1.264172101,36.74482568,-1.264170957,36.74487065,-1.264169814,36.74491563,-1.264168671,36.7449606,-1.264167527,36.74500557,-1.264166384,36.74505055,-1.26416524,36.74509552,-1.264164097,36.74514049,-1.264162954,36.74518547,-1.26416181,36.74523044,-1.264160667,36.74527541,-1.264159523,36.74532039,-1.26415838,36.74536536,-1.264157237,36.74541034,-1.264156093,36.74545531,-1.26415495,36.74550028,-1.264153806,36.74554526,-1.264152663,36.74559023,-1.26415152,36.7456352
Feature,70_3,waiyaki way-trunk,LineString,36.74568018,-1.264149233,36.74572515,-1.264148089,36.74577012,-1.264146946,36.7458151,-1.264145803,36.74586007,-1.264144659,36.74590505,-1.264143516,36.74595002,-1.264142372,36.74599499,-1.264141229,36.74603997,-1.264140086,36.74608494,-1.264138942,36.74612991,-1.264137799,36.74617489,-1.264136655,36.74621986,-1.264135512,36.74626483,-1.264134369,36.74630981,-1.264133225,36.74635478,-1.264132082,36.74639976,-1.264130938,36.74644473,-1.264129795,36.7464897,-1.264128652,36.74653468,-1.264127508,36.74657965,-1.264126365,36.74662462
Feature,6_1,waiyaki way-trunk,LineString,36.7466696,-1.264124078,36.74671457,-1.264122935,36.74675954,-1.264121791,36.74680452,-1.264120648,36.74684947,-1.26411905,36.74689441,-1.264116858,36.74693934,-1.264114666,36.74698428,-1.264112474,36.74702921,-1.264110282,36.74707415,-1.26410809,36.74711908,-1.264105898,36.74716402,-1.264103706,36.74720895,-1.264101515,36.7472539,-1.264099529,36.74729886,-1.264098005,36.74734382,-1.264096481,36.74738878,-1.264094957,36.74743374,-1.264093432,36.74747871,-1.264091908,36.74752367,-1.264090384,36.74756863,-1.26408886,36.74761359
Feature,6_2,waiyaki way-trunk,LineString,36.74765856,-1.264085812,36.74770352,-1.264084287,36.74774848,-1.264082763,36.74779344,-1.264081239,36.74783841,-1.264079715,36.74788337,-1.264078191,36.74792833,-1.264076667,36.74797329,-1.264075143,36.74801826,-1.264073618,36.74806322,-1.264072094,36.74810818,-1.26407057,36.74815314,-1.264069046,36.7481981,-1.264067522,36.74824307,-1.264065998,36.74828803,-1.264064474,36.74833299,-1.264062949,36.74837795,-1.264061425,36.74842292,-1.264059901,36.74846788,-1.264058377,36.74851284,-1.264056853,36.7485578,-1.264055329,36.74860277
Feature,13_4,waiyaki way-trunk,LineString,36.74864773,-1.26405228,36.74869269,-1.264050756,36.74873765,-1.264049232,36.74878262,-1.264047708,36.74882758,-1.264046184,36.74887254,-1.26404466,36.7489175,-1.264043136,36.74896246,-1.264041611,36.74900743,-1.264040087,36.74905241,-1.26404,36.7490974,-1.26404,36.74914239,-1.26404,36.74918738,-1.26404,36.74923237,-1.26404,36.74927735,-1.26404,36.74932233,-1.264039559,36.74936729,-1.264037954,36.74941225,-1.264036348,36.74945721,-1.264034742,36.74950217,-1.264033137,36.74954713,-1.264031531,36.74959209
Feature,13_5,waiyaki way-trunk,LineString,36.74963708,-1.26402962,36.74968207,-1.264029258,36.74972705,-1.264028895,36.74977204,-1.264028532,36.74981703,-1.264028169,36.74986201,-1.264027806,36.749907,-1.264027444,36.74995199,-1.264027081,36.74999697,-1.264026718,36.75004196,-1.264026355,36.75008695,-1.264025992,36.75013193,-1.26402563,36.75017692,-1.264025267,36.75022191,-1.264024904,36.75026689,-1.264024541,36.75031188,-1.264024178,36.75035687,-1.264023816,36.75040185,-1.264023453,36.75044684,-1.26402309,36.75049183,-1.264022727,36.75053681,-1.264022364,36.7505818
Feature,44_1,waiyaki way-trunk,LineString,36.75359418,-1.264085727,36.75363917,-1.264085346,36.75368416,-1.264084965,36.75372914,-1.264084584,36.75377413,-1.264084202,36.75381912,-1.264083821,36.7538641,-1.26408344,36.75390909,-1.264083059,36.75395408,-1.264082677,36.75399906,-1.264082296,36.75404405,-1.264081915,36.75408904,-1.264081534,36.75413402,-1.264081152,36.75417901,-1.264080771,36.754224,-1.26408039,36.75426898,-1.264080009,36.75431395,-1.264078828,36.75435893,-1.264077629,36.7544039,-1.264076429,36.75444887,-1.26407523,36.75449384,-1.264074031,36.75453882
Feature,44_2,waiyaki way-trunk,LineString,36.75458379,-1.264071632,36.75462876,-1.264070433,36.75467373,-1.264069234,36.7547187,-1.264068035,36.75476368,-1.264066835,36.75480865,-1.264065636,36.75485362,-1.264064437,36.75489859,-1.264063238,36.75494356,-1.264062038,36.75498854,-1.264060839,36.7550335,-1.264059365,36.75507844,-1.26405725,36.75512338,-1.264055135,36.75516831,-1.26405302,36.75521325,-1.264050906,36.75525819,-1.264048791,36.75530313,-1.264046676,36.75534807,-1.264044561,36.75539301,-1.264042447,36.75543795,-1.264040332,36.75548288,-1.264038217,36.75552782
Feature,39_2,waiyaki way-trunk,LineString,36.7624576,-1.263308902,36.76250187,-1.263300924,36.76254615,-1.263292946,36.76259042,-1.263284969,36.7626347,-1.263276991,36.76267897,-1.263269014,36.76272325,-1.263261036,36.76276752,-1.263253059,36.7628118,-1.263245081,36.76285607,-1.26323709,36.76290034,-1.263229072,36.76294461,-1.263221055,36.76298888,-1.263213038,36.76303314,-1.263205021,36.76307741,-1.263197004,36.76312168,-1.263188987,36.76316595,-1.26318097,36.76321022,-1.263172953,36.76325448,-1.263164936,36.76329875,-1.263156919,36.76334302,-1.263148902,36.76338729
Feature,39_3,waiyaki way-trunk,LineString,36.76343156,-1.263132868,36.76347582,-1.263124851,36.76352009,-1.263116834,36.76356436,-1.263108817,36.76360863,-1.2631008,36.7636529,-1.263092783,36.76369716,-1.263084766,36.76374143,-1.263076748,36.7637857,-1.263068731,36.76382997,-1.263060714,36.76387424,-1.263052697,36.7639185,-1.26304468,36.76396277,-1.263036663,36.76400704,-1.263028646,36.76405131,-1.263020629,36.76409558,-1.263012612,36.76413952,-1.263003053,36.76418332,-1.262992749,36.76422711,-1.262982445,36.7642709,-1.262972141,36.76431402,-1.262959369,36.76435696
Feature,39_4,waiyaki way-trunk,LineString,36.7643999,-1.262932532,36.76444284,-1.262919113,36.76448578,-1.262905694,36.76452872,-1.262892275,36.76457166,-1.262878856,36.7646146,-1.262865437,36.76465754,-1.262852019,36.76470048,-1.2628386,36.76474342,-1.262825181,36.76478539,-1.26280912,36.76482674,-1.262791399,36.76486809,-1.262773677,36.76490944,-1.262755955,36.76495079,-1.262738234,36.76499214,-1.262720512,36.76503349,-1.26270279,36.76507469,-1.262684734,36.76511587,-1.262666616,36.76515705,-1.262648497,36.76519823,-1.262630379,36.76523941,-1.26261226,36.76528059
Feature,71_2,waiyaki way-trunk,LineString,36.77648783,-1.259197478,36.77653272,-1.259194485,36.77657761,-1.259191493,36.77662239,-1.259187366,36.77666707,-1.259182109,36.77671175,-1.259176853,36.77675643,-1.259171596,36.77680111,-1.25916634,36.77684579,-1.259161083,36.77689047,-1.259155827,36.77693515,-1.25915057,36.77697956,-1.259143407,36.77702394,-1.259136011,36.77706831,-1.259128615,36.77711269,-1.259121219,36.77715706,-1.259113823,36.77720144,-1.259106427,36.77724582,-1.259099031,36.77729019,-1.259091635,36.77733457,-1.259084239,36.77737895,-1.259076842,36.77742332
Feature,71_3,waiyaki way-trunk,LineString,36.7774677,-1.25906205,36.77751207,-1.259054654,36.77755645,-1.259047258,36.77760083,-1.259039862,36.7776452,-1.259032466,36.77768958,-1.25902507,36.77773395,-1.259017674,36.77777833,-1.259010278,36.77782271,-1.259002882,36.77786708,-1.258995486,36.77791146,-1.25898809,36.77795583,-1.258980694,36.77800021,-1.258973298,36.77804459,-1.258965902,36.77808894,-1.258958375,36.7781332,-1.258950327,36.77817746,-1.258942279,36.77822173,-1.258934232,36.77826599,-1.258926184,36.77831041,-1.258919527,36.77835535,-1.258917484,36.77840029
Feature,71_4,waiyaki way-trunk,LineString,36.77844523,-1.258913398,36.77849018,-1.258911356,36.77853504,-1.258908329,36.77857975,-1.258903361,36.77862447,-1.258898393,36.77866918,-1.258893424,36.77871393,-1.258888839,36.77875876,-1.258885103,36.7788036,-1.258881367,36.77884852,-1.258879337,36.77889349,-1.258878291,36.77893847,-1.258877245,36.77898345,-1.258876199,36.77902842,-1.258875153,36.7790734,-1.258874107,36.77911837,-1.258873061,36.77916335,-1.258872015,36.77920833,-1.258870969,36.7792533,-1.258869923,36.77929828,-1.258868877,36.77934326,-1.258867831,36.77938823
Feature,66_1,waiyaki way-trunk,LineString,36.7843511,-1.259373807,36.78439573,-1.259379524,36.78444035,-1.259385241,36.78448497,-1.259390957,36.7845296,-1.259396674,36.78457422,-1.259402391,36.78461884,-1.259408108,36.78466347,-1.259413825,36.78470809,-1.259419542,36.78475271,-1.259425259,36.78479734,-1.259430976,36.78484196,-1.259436693,36.78488658,-1.259442409,36.78493121,-1.259448126,36.78497583,-1.259453843,36.78502045,-1.25945956,36.78506508,-1.259465277,36.7851097,-1.259470994,36.78515433,-1.259476711,36.78519884,-1.259483141,36.78524322,-1.259490537,36.7852876
Feature,66_2,waiyaki way-trunk,LineString,36.78533197,-1.259505329,36.78537652,-1.259511376,36.78542135,-1.259515112,36.78546618,-1.259518848,36.78551101,-1.259522585,36.78555585,-1.259526321,36.78560068,-1.259530057,36.78564551,-1.259533793,36.78569035,-1.259537529,36.78573518,-1.259541265,36.78578001,-1.259545001,36.78582484,-1.259548737,36.78586968,-1.259552473,36.78591451,-1.259556209,36.78595934,-1.259559945,36.78600417,-1.259563681,36.78604901,-1.259567417,36.78609384,-1.259571153,36.78613867,-1.259574889,36.78618351,-1.259578625,36.78622834,-1.259582362,36.78627317
Feature,117_2,waiyaki way-trunk,LineString,36.790254,-1.259977567,36.79029842,-1.259984711,36.79034284,-1.259991855,36.79038725,-1.259998999,36.79043167,-1.260006143,36.79047609,-1.260013287,36.79052051,-1.260020431,36.79056492,-1.260027575,36.79060924,-1.260035316,36.7906535,-1.260043364,36.79069776,-1.260051412,36.79074203,-1.260059459,36.79078629,-1.260067507,36.79082992,-1.260078311,36.79087327,-1.260090352,36.79091661,-1.260102393,36.79095996,-1.260114433,36.79100308,-1.260127241,36.79104601,-1.260140708,36.79108893,-1.260154174,36.79113186,-1.260167641,36.79117478
Feature,117_3,waiyaki way-trunk,LineString,36.79121771,-1.260194575,36.79126063,-1.260208041,36.79130356,-1.260221508,36.79134648,-1.260234975,36.79138941,-1.260248442,36.79143233,-1.260261909,36.79147526,-1.260275375,36.79151802,-1.260289341,36.7915607,-1.260303567,36.79160338,-1.260317794,36.79164606,-1.26033202,36.79168874,-1.260346247,36.79173142,-1.260360473,36.7917741,-1.2603747,36.79181732,-1.260387084,36.79186087,-1.260398374,36.79190442,-1.260409665,36.79194797,-1.260420955,36.79199152,-1.260432245,36.79203507,-1.260443536,36.79207904,-1.26045272,36.79212357
Feature,117_4,waiyaki way-trunk,LineString,36.79216811,-1.260465444,36.79221265,-1.260471806,36.79225718,-1.260478169,36.79230172,-1.260484531,36.79234625,-1.260490893,36.79239079,-1.260497256,36.79243533,-1.260503618,36.79247986,-1.26050998,36.7925244,-1.260516342,36.79256893,-1.260522705,36.79261347,-1.260529067,36.79265801,-1.260535429,36.79270254,-1.260541792,36.79274708,-1.260548154,36.79279173,-1.260553647,36.79283642,-1.260558784,36.79288111,-1.260563921,36.79292581,-1.260569058,36.7929705,-1.260574196,36.79301519,-1.260579333,36.79305989,-1.26058447,36.79310458
Feature,116_1,waiyaki way-trunk,LineString,36.79804277,-1.261264072,36.79808624,-1.261275664,36.79812971,-1.261287255,36.79817212,-1.261302134,36.79821421,-1.261318033,36.79825629,-1.261333932,36.79829838,-1.261349831,36.79834046,-1.26136573,36.79838255,-1.261381629,36.79842463,-1.261397527,36.79846672,-1.261413426,36.7985088,-1.261429325,36.79855089,-1.261445224,36.798593,-1.261461053,36.79863544,-1.261475966,36.79867789,-1.261490879,36.79872033,-1.261505792,36.79876278,-1.261520705,36.79880522,-1.261535618,36.79884766,-1.261550531,36.79889011,-1.261565444,36.79893255
Feature,116_2,waiyaki way-trunk,LineString,36.798975,-1.26159527,36.79901744,-1.261610183,36.79905989,-1.261625096,36.79910233,-1.261640008,36.79914478,-1.261654921,36.79918722,-1.261669834,36.79922967,-1.261684747,36.79927211,-1.26169966,36.79931455,-1.261714573,36.79935615,-1.261731622,36.79939726,-1.261749894,36.79943837,-1.261768165,36.79947948,-1.261786437,36.79952059,-1.261804708,36.7995617,-1.26182298,36.79960281,-1.261841251,36.79964393,-1.261859522,36.79968504,-1.261877794,36.79972354,-1.261900965,36.79976169,-1.261924808,36.79979984,-1.261948652,36.79983799
Feature,116_3,waiyaki way-trunk,LineString,36.79987614,-1.261996339,36.79991429,-1.262020183,36.7999502,-1.262047095,36.79998455,-1.262076155,36.80001889,-1.262105215,36.80005323,-1.262134275,36.80008821,-1.262162567,36.80012334,-1.262190671,36.80015847,-1.262218775,36.8001936,-1.262246878,36.80022654,-1.262277367,36.80025757,-1.262309945,36.80028859,-1.262342523,36.80031962,-1.2623751,36.80035065,-1.262407678,36.80038167,-1.262440256,36.80041257,-1.26247295,36.80044212,-1.262506875,36.80047166,-1.2625408,36.80050121,-1.262574725,36.80053076,-1.262608649,36.80056031
Feature,116_4,waiyaki way-trunk,LineString,36.80058985,-1.262676499,36.8006194,-1.262710424,36.80064895,-1.262744348,36.8006785,-1.262778273,36.80070923,-1.26281112,36.80074004,-1.26284391,36.80077084,-1.262876699,36.80080164,-1.262909489,36.80083244,-1.262942278,36.80086325,-1.262975068,36.80089405,-1.263007858,36.80092485,-1.263040647,36.80095565,-1.263073437,36.80098645,-1.263106226,36.80101515,-1.263140862,36.80104356,-1.263175739,36.80107198,-1.263210615,36.8011004,-1.263245492,36.80112882,-1.263280368,36.80115724,-1.263315244,36.80118565,-1.263350121,36.80121406
Feature,80_3,waiyaki way-trunk,LineString,36.80180403,-1.26423225,36.80183603,-1.264263737,36.80187018,-1.264293015,36.80190689,-1.264318447,36.80194713,-1.264338567,36.8019858,-1.264361289,36.80202241,-1.264387438,36.80205945,-1.264412966,36.80209285,-1.264442845,36.80211934,-1.264479014,36.80214346,-1.264516929,36.80216358,-1.264557168,36.80218076,-1.26459869,36.80219656,-1.264640814,36.80221386,-1.264682333,36.80223115,-1.264723839,36.80224408,-1.26476693,36.80225701,-1.264810021,36.80227284,-1.264852097,36.80228623,-1.264894939,36.80230318,-1.264936353,36.80232935
Feature,80_4,waiyaki way-trunk,LineString,36.80235863,-1.26500673,36.80238761,-1.265041134,36.80241641,-1.265075695,36.80244521,-1.265110256,36.80247401,-1.265144817,36.80250281,-1.265179378,36.80253214,-1.265213487,36.80256223,-1.265246926,36.80259233,-1.265280365,36.80262211,-1.265314078,36.80265146,-1.26534818,36.8026808,-1.265382281,36.80271014,-1.265416383,36.80273949,-1.265450484,36.80276883,-1.265484586,36.80279817,-1.265518687,36.80282752,-1.265552789,36.80285686,-1.26558689,36.8028862,-1.265620992,36.80291555,-1.265655093,36.80294489,-1.265689195,36.80297423
Feature,80_5,waiyaki way-trunk,LineString,36.80300488,-1.265756221,36.80303584,-1.265788859,36.8030668,-1.265821496,36.80309777,-1.265854133,36.80312873,-1.265886771,36.80315969,-1.265919408,36.80319066,-1.265952045,36.80322162,-1.265984682,36.80325259,-1.26601732,36.80328355,-1.266049957,36.80331451,-1.266082594,36.80334548,-1.266115232,36.80337899,-1.266145207,36.80341294,-1.266174728,36.80344688,-1.266204248,36.80348083,-1.266233768,36.80351478,-1.266263288,36.80354873,-1.266292809,36.80358251,-1.26632251,36.8036156,-1.266352922,36.80365024,-1.266381625,36.80368488
Feature,87_2,waiyaki way-trunk,LineString,36.80641825,-1.269327345,36.80644778,-1.269361268,36.80647663,-1.269395787,36.80650548,-1.269430305,36.80653433,-1.269464824,36.80656318,-1.269499342,36.80659203,-1.269533861,36.80662088,-1.26956838,36.80664974,-1.269602898,36.80667859,-1.269637417,36.80670744,-1.269671935,36.80673629,-1.269706454,36.80676514,-1.269740973,36.80679399,-1.269775491,36.80682284,-1.26981001,36.8068517,-1.269844528,36.80688055,-1.269879047,36.8069094,-1.269913566,36.80693825,-1.269948084,36.8069671,-1.269982603,36.80699609,-1.270017008,36.80702558
Feature,87_3,waiyaki way-trunk,LineString,36.80705508,-1.270084943,36.80708458,-1.27011891,36.80711408,-1.270152878,36.80714358,-1.270186846,36.80717307,-1.270220813,36.80720257,-1.270254781,36.80723207,-1.270288748,36.80726157,-1.270322716,36.80729107,-1.270356683,36.80732057,-1.27039065,36.80735012,-1.270424567,36.80737968,-1.270458484,36.80740924,-1.270492401,36.80743879,-1.270526318,36.80746835,-1.270560235,36.8074979,-1.270594152,36.80752746,-1.270628069,36.80755702,-1.270661986,36.80758657,-1.270695903,36.80761613,-1.27072982,36.80764569,-1.270763737,36.80767524
Feature,87_4,waiyaki way-trunk,LineString,36.8077048,-1.270831571,36.80773435,-1.270865488,36.80776391,-1.270899405,36.80779347,-1.270933322,36.80782302,-1.270967239,36.80785258,-1.271001156,36.80788214,-1.271035073,36.80791169,-1.27106899,36.80794136,-1.271102809,36.80797121,-1.271136469,36.80800106,-1.271170128,36.80803091,-1.271203788,36.80806076,-1.271237447,36.8080906,-1.271271107,36.80812045,-1.271304767,36.8081503,-1.271338426,36.80818015,-1.271372086,36.80821,-1.271405745,36.80823985,-1.271439405,36.8082697,-1.271473065,36.80829955,-1.271506724,36.8083294
Feature,87_5,waiyaki way-trunk,LineString,36.80835925,-1.271574043,36.80838909,-1.271607703,36.80841846,-1.271641778,36.80844756,-1.271676093,36.80847665,-1.271710409,36.80850574,-1.271744724,36.80853484,-1.271779039,36.80856393,-1.271813354,36.80859302,-1.271847669,36.80862212,-1.271881984,36.80865121,-1.271916299,36.8086803,-1.271950614,36.8087094,-1.271984929,36.80873849,-1.272019244,36.80876758,-1.272053559,36.80879701,-1.272087575,36.80882758,-1.272120585,36.80885814,-1.272153596,36.80888871,-1.272186606,36.80891927,-1.272219617,36.80894984,-1.272252627,36.80898041
Feature,132_2,waiyaki way-trunk,LineString,36.81147848,-1.273952318,36.81151591,-1.273977273,36.81155334,-1.274002227,36.81159077,-1.274027182,36.81162821,-1.274052137,36.81166346,-1.274079982,36.8116977,-1.274109155,36.81173195,-1.274138328,36.8117662,-1.274167502,36.81180044,-1.274196675,36.81183469,-1.274225848,36.81186894,-1.274255021,36.81190319,-1.274284195,36.81193674,-1.274314154,36.81197013,-1.274344309,36.81200351,-1.274374464,36.8120369,-1.274404619,36.81207029,-1.274434774,36.81210367,-1.274464929,36.81213706,-1.274495084,36.81217044,-1.274525239,36.81220383
Feature,139_10,wambugu road-residential,LineString,36.8213106,-1.2679849,36.82128935,-1.267970906,36.82125189,-1.267946238,36.82121443,-1.26792157,36.82117697,-1.267896902,36.82113951,-1.267872234,36.82110205,-1.267847566,36.82106459,-1.267822897,36.82102713,-1.267798229,36.8209892,-1.267774306,36.82095094,-1.267750893,36.82091268,-1.26772748,36.82087443,-1.267704067,36.82083617,-1.267680654,36.82079791,-1.267657241,36.82075965,-1.267633828,36.8207214,-1.267610415,36.82068314,-1.267587002,36.82064488,-1.267563589,36.82060663,-1.267540176,36.82056837,-1.267516763,36.82053011
Feature,74_8,wood avenue-residential,LineString,36.7856898,-1.291297094,36.78569663,-1.29134139,36.78570347,-1.291385686,36.7857103,-1.291429982,36.78571714,-1.291474279,36.78572397,-1.291518575,36.78573081,-1.291562871,36.78573765,-1.291607167,36.78574448,-1.291651463,36.78575132,-1.291695759,36.78575815,-1.291740055,36.78576499,-1.291784351,36.78577182,-1.291828647,36.78577866,-1.291872943,36.78578549,-1.291917239,36.78579233,-1.291961535,36.78579916,-1.292005831,36.785806,-1.292050127,36.78581283,-1.292094423,36.78581967,-1.292138719,36.7858265,-1.292183015,36.78583334
Feature,74_9,wood avenue-residential,LineString,36.7858409,-1.292271485,36.78584907,-1.292315552,36.78585725,-1.29235962,36.78586543,-1.292403688,36.78587361,-1.292447755,36.78588179,-1.292491823,36.78588997,-1.292535891,36.78589815,-1.292579958,36.78590633,-1.292624026,36.78591451,-1.292668094,36.78592269,-1.292712162,36.78593087,-1.292756229,36.78593904,-1.292800297,36.78594722,-1.292844365,36.7859554,-1.292888432,36.78596358,-1.2929325,36.78597176,-1.292976568,36.78597994,-1.293020636,36.78598812,-1.293064703,36.7859963,-1.293108771,36.78600448,-1.293152839,36.78601266
Feature,242_1,2nd parklands avenue-residential,LineString,36.8244623,-1.2644244,36.82442149,-1.264406919,36.82438018,-1.264389223,36.82433886,-1.264371526,36.82429755,-1.264353829,36.82425623,-1.264336133,36.82421492,-1.264318436,36.82417361,-1.264300735,36.82413229,-1.264283033,36.82409098,-1.264265331,36.82404967,-1.264247629,36.82400836,-1.264229928,36.82396704,-1.264212226,36.82392573,-1.264194524,36.82388442,-1.264176822,36.82384311,-1.264159121,36.8238018,-1.264141419,36.82376048,-1.264123718,36.82371917,-1.264106016,36.82367786,-1.264088315,36.82363655,-1.264070613,36.82359523
Feature,242_2,3rd parklands avenue-residential,LineString,36.82344472,-1.262242883,36.8234861,-1.262260486,36.82352747,-1.262278088,36.82356884,-1.262295691,36.82361021,-1.262313294,36.82365158,-1.262330897,36.82369296,-1.262348499,36.82373434,-1.262366083,36.8237762,-1.262382478,36.82381815,-1.262398637,36.82386011,-1.262414796,36.82390207,-1.262430954,36.82394403,-1.262447113,36.82398598,-1.262463271,36.82402794,-1.26247943,36.8240699,-1.262495589,36.82411185,-1.262511747,36.82415381,-1.262527906,36.82419577,-1.262544065,36.82423773,-1.262560223,36.82427968,-1.262576382,36.82432164
Feature,183_1,airport north road-primary,LineString,36.92233158,-1.314390178,36.92235685,-1.314352966,36.92238213,-1.314315754,36.92240741,-1.314278542,36.92243165,-1.314240669,36.92245486,-1.314202139,36.92247808,-1.314163609,36.9225013,-1.314125079,36.92252452,-1.314086549,36.92254773,-1.314048019,36.92257095,-1.314009488,36.92259417,-1.313970958,36.92261738,-1.313932428,36.9226406,-1.313893898,36.92266382,-1.313855368,36.92268703,-1.313816838,36.92271025,-1.313778308,36.92273347,-1.313739777,36.92275668,-1.313701247,36.9227799,-1.313662717,36.92280312,-1.313624187,36.92282633
Feature,203_1,ambira road-tertiary,LineString,36.852243,-1.2929831,36.85221893,-1.292977904,36.8521751,-1.292968441,36.85213126,-1.292958978,36.85208742,-1.292949515,36.85204359,-1.292940051,36.85199975,-1.292930588,36.85195591,-1.292921125,36.85191208,-1.292911661,36.85186824,-1.292902198,36.8518244,-1.292892735,36.85178057,-1.292883272,36.85173673,-1.292873808,36.85169289,-1.292864345,36.85164906,-1.292854882,36.85160522,-1.292845418,36.85156138,-1.292835955,36.85151755,-1.292826492,36.85147371,-1.292817029,36.85142987,-1.292807565,36.85138604,-1.292798102,36.8513422
Feature,175_1,bunyala road-secondary,LineString,36.82433,-1.29966,36.82435496,-1.29965532,36.82439904,-1.299647056,36.82444311,-1.299638791,36.82448719,-1.299630527,36.82452959,-1.299616026,36.82457188,-1.299601101,36.82461417,-1.299586176,36.82465646,-1.29957125,36.82470015,-1.29956125,36.82474396,-1.299551701,36.82478778,-1.299542151,36.82483159,-1.299532601,36.82487541,-1.299523051,36.82491923,-1.299513502,36.82496304,-1.299503952,36.82500686,-1.299494402,36.82505068,-1.299484853,36.82509449,-1.299475303,36.82513831,-1.299465753,36.82518213,-1.299456203,36.82522594
