date,time,latitude,longitude,sec,min,hour,day,month,year,wday,weekend,distance_from_centre,elevation,population_density
03-01-2018,20:31:46,-2.190776,37.734543,46,31,20,3,0,2018,3,0,1.2881738346081273,-44.589909270492846,6317.6
16-09-2018,01:40:00,-1.966314,37.038094,0,40,1,16,8,2018,0,1,0.7148999959896495,-45.034611586870774,6317.6
16-02-2018,04:12:19,-0.610935,36.431385,19,12,4,16,1,2018,5,0,0.7778875679428228,-46.275138621792365,6317.6
02-10-2018,02:28:52,-1.652359,36.572206,52,28,2,2,9,2018,2,0,0.44041726940368553,-45.893615429302024,6317.6
09-05-2018,00:17:43,-1.85682,37.709268,43,17,0,9,4,2018,3,0,1.0588370071857167,-44.59586423020104,6317.6
03-10-2018,14:02:22,-0.571189,37.35861,22,2,14,3,9,2018,3,0,0.8970010723343648,-45.829223655976264,6317.6
23-01-2018,05:24:27,-3.04166,36.938179,27,24,5,23,0,2018,2,0,1.7594336126654506,-44.700618333330894,6317.6
29-07-2018,19:58:16,-0.567014,36.617617,16,58,19,29,6,2018,0,1,0.7465540475149796,-46.478748009224894,6317.6
29-08-2018,10:39:24,-1.021643,37.529182,24,39,10,29,7,2018,3,0,0.7595894036892565,-45.46043415280353,6317.6
02-08-2018,03:15:41,-1.603057,36.341861,41,15,3,2,7,2018,4,0,0.5711809286627111,-46.108545743582454,6317.6
08-02-2018,07:45:03,-2.230209,37.277281,3,45,7,8,1,2018,4,0,1.0499759786604659,-44.76322925863201,6317.6
07-01-2019,04:41:17,-0.74697,37.07975,17,41,4,7,0,2019,1,0,0.599911062816814,-45.79606137352097,6317.6
27-04-2018,20:23:56,-1.077765,36.548936,56,23,20,27,3,2018,5,0,0.33985568664508237,-46.20120438747756,6317.6
02-12-2018,15:26:22,-0.654635,37.126723,22,26,15,2,11,2018,0,1,0.7034936861948371,-46.02264310466852,6317.6
07-12-2018,03:37:00,-1.4297010000000001,37.763064,0,37,3,7,11,2018,5,0,0.956636569771929,-44.84731919147147,6317.6
14-09-2018,19:09:03,-1.62655,36.562819,3,9,19,14,8,2018,5,0,0.4247715870170702,-45.61343032119612,6317.6
12-01-2019,04:28:46,-1.358598,37.382769,46,28,4,12,0,2019,6,0,0.5701371920836295,-45.09063037632208,6317.6
27-11-2018,13:16:37,-1.731222,37.512292,37,16,13,27,10,2018,2,0,0.8252256131810289,-45.04197546149961,6317.6
23-08-2018,16:22:24,-0.682671,36.742506,24,22,16,23,7,2018,4,0,0.6083239709340739,-46.079684781445316,6317.6
24-03-2018,04:45:14,-2.181933,36.443384,14,45,4,24,2,2018,6,0,0.9704404432302878,-45.61067797695401,6317.6
30-04-2018,00:44:50,-1.312596,37.75455,50,44,0,30,3,2018,1,0,0.9376932930217674,-45.17730449079862,6317.6
10-07-2018,09:48:44,-0.685753,36.741524,44,48,9,10,6,2018,2,0,0.6053874322258433,-46.029919435949495,6317.6
23-09-2018,07:02:16,-2.752133,36.904808,16,2,7,23,8,2018,0,1,1.468358473180511,-44.881288978120175,6317.6
26-07-2018,19:11:51,-1.959992,37.099952,51,11,19,26,6,2018,4,0,0.7305317851058925,-45.24274619942318,6317.6
15-10-2018,18:33:22,-2.941121,37.23097,22,33,18,15,9,2018,1,0,1.705674227932462,-44.33058941665273,6317.6
11-04-2018,18:39:44,-1.728567,36.730748,44,39,18,11,3,2018,3,0,0.45055444655335497,-45.43995412670966,6317.6
02-11-2018,07:44:49,-3.049185,36.540027,49,44,7,2,10,2018,5,0,1.784457161164705,-45.084108279357935,6317.6
17-11-2018,19:10:42,-1.558936,37.219209,42,10,19,17,10,2018,6,0,0.48566924074415163,-45.1088301580111,6317.6
23-11-2018,11:55:14,-2.85083,37.01862,14,55,11,23,10,2018,5,0,1.577351068751025,-44.732734896631726,6317.6
27-09-2018,22:32:28,-3.012291,37.549732,28,32,22,27,8,2018,4,0,1.8749152377334286,-44.37578854147519,6317.6
06-02-2018,15:08:27,-1.214072,37.270198,27,8,15,6,1,2018,2,0,0.45871134617971016,-45.40974115522891,6317.6
15-02-2018,04:49:08,-2.308801,37.057616,8,49,4,15,1,2018,4,0,1.0502928602028112,-44.82556998196491,6317.6
01-07-2018,07:01:45,-1.557092,36.963872,45,1,7,1,6,2018,0,1,0.30787342108405685,-45.684147325217424,6317.6
11-05-2018,21:09:20,-0.950531,36.562304,20,9,21,11,4,2018,5,0,0.42164474706202676,-46.014103030996154,6317.6
29-07-2018,01:24:57,-1.886318,37.277296,57,24,1,29,6,2018,0,1,0.7560304030725227,-45.273557507527094,6317.6
21-03-2018,19:27:08,-1.392766,36.48096,8,27,19,21,2,2018,3,0,0.3526880651482225,-45.8898094833666,6317.6
20-05-2018,11:11:15,-1.454324,37.626813,15,11,11,20,4,2018,0,1,0.8268241241793808,-44.85644528485494,6317.6
07-09-2018,19:16:04,-1.119637,36.344422,4,16,19,7,8,2018,5,0,0.501345205527087,-46.19123509728694,6317.6
18-05-2018,05:09:11,-2.949414,36.470097,11,9,5,18,4,2018,5,0,1.6988668607342357,-44.99619107171199,6317.6
19-03-2018,16:14:14,-2.117101,36.571861,14,14,16,19,2,2018,1,0,0.8661898971865234,-45.38468330003407,6317.6
21-03-2018,11:26:45,-2.920091,37.859258,45,26,11,21,2,2018,3,0,1.937735576911617,-43.91651867499652,6317.6
17-12-2018,08:36:41,-1.719627,37.024321,41,36,8,17,11,2018,1,0,0.48019240544598457,-45.18739291834858,6317.6
28-11-2018,14:31:54,-2.183013,37.536349,54,31,14,28,10,2018,3,0,1.1493810513715648,-44.85011931759001,6317.6
12-05-2018,08:44:27,-1.693834,37.586848,27,44,8,12,4,2018,6,0,0.8708237873703311,-44.73586738480848,6317.6
21-04-2018,11:44:06,-1.918307,37.455299,6,44,11,21,3,2018,6,0,0.8980319262142062,-44.78457943735,6317.6
21-08-2018,02:02:52,-1.885274,37.866494,52,2,2,21,7,2018,2,0,1.20815267026399,-44.449791235722955,6317.6
02-06-2018,20:17:16,-0.95334699999999994,36.627776,16,17,20,2,5,2018,6,0,0.38315419816700497,-46.257775995827586,6317.6
09-09-2018,16:50:41,-2.419389,37.251337,41,50,16,9,8,2018,0,1,1.2133193994146803,-44.65336423384881,6317.6
26-06-2018,13:01:19,-2.648197,36.604535,19,1,13,26,5,2018,2,0,1.378316804732497,-45.32298386391399,6317.6
20-06-2018,09:42:50,-2.201835,36.882076,50,42,9,20,5,2018,3,0,0.9177403175871701,-45.09920818730076,6317.6
18-03-2018,10:00:44,-0.994251,37.182024,44,0,10,18,2,2018,0,1,0.46735894197607897,-45.447432103501974,6317.6
05-05-2018,07:48:52,-2.517117,36.582634,52,48,7,5,4,2018,6,0,1.252886031889972,-45.24934503131651,6317.6
20-07-2018,17:50:26,-1.439392,37.16216,26,50,17,20,6,2018,5,0,0.3773479190057911,-45.26161787134625,6317.6
28-08-2018,02:39:07,-2.004198,36.42555,7,39,2,28,7,2018,2,0,0.8177148032229807,-45.90530547886027,6317.6
05-01-2019,02:18:10,-1.464297,37.281498,10,18,2,5,0,2019,6,0,0.4971946621686526,-45.295072711170604,6317.6
07-07-2018,04:02:13,-1.97286,36.565988,13,2,4,7,6,2018,6,0,0.731000313998565,-45.51894277119146,6317.6
26-01-2018,21:11:26,-2.69556,37.261437,26,11,21,26,0,2018,5,0,1.4775279980551983,-44.73391236136775,6317.6
15-02-2018,11:43:54,-1.468772,37.757659,54,43,11,15,1,2018,4,0,0.957957947294659,-44.6953454107995,6317.6
22-03-2018,13:32:12,-1.57836,36.828385,12,32,13,22,2,2018,4,0,0.2921842827480629,-45.52331045867242,6317.6
22-07-2018,04:43:56,-1.934545,37.842773,56,43,4,22,6,2018,0,1,1.213201962921263,-44.470232413242236,6317.6
19-06-2018,22:44:13,-0.656025,37.339242,13,44,22,19,5,2018,2,0,0.8184513478863605,-45.49853565446106,6317.6
25-07-2018,00:36:55,-2.771282,37.144569,55,36,0,25,6,2018,3,0,1.5205468178142356,-44.74930282132178,6317.6
23-08-2018,23:14:11,-0.755431,37.719183,11,14,23,23,7,2018,4,0,1.0466366319616396,-45.19525444412142,6317.6
23-03-2018,11:46:10,-1.81272,37.774223,10,46,11,23,2,2018,5,0,1.092187402216763,-44.62028527277854,6317.6
17-02-2018,00:39:54,-1.538927,37.475352,54,39,0,17,1,2018,6,0,0.7049178832211616,-44.902698792689975,6317.6
22-05-2018,21:13:34,-2.015411,36.58888,34,13,21,22,4,2018,2,0,0.7639460727911347,-45.50134939760753,6317.6
04-12-2018,07:44:44,-2.980231,37.224614,44,44,7,4,11,2018,2,0,1.7421446977346637,-44.49497106174289,6317.6
20-04-2018,20:48:24,-0.665679,37.707918,24,48,20,20,3,2018,5,0,1.085641970045835,-45.18924383503163,6317.6
14-10-2018,17:08:30,-2.786687,37.082566,30,8,17,14,9,2018,0,1,1.5235816343251847,-44.53629914292547,6317.6
26-06-2018,03:06:30,-1.01548,36.519386,30,6,3,26,5,2018,2,0,0.40261466050058436,-46.21386944080128,6317.6
16-02-2018,11:22:32,-1.689257,36.352322,32,22,11,16,1,2018,5,0,0.6151711674200911,-45.760253746327734,6317.6
22-05-2018,15:06:54,-2.94957,36.750938,54,6,15,22,4,2018,2,0,1.6645013487486275,-44.87088475043311,6317.6
06-09-2018,13:46:33,-1.043325,37.787866,33,46,13,6,8,2018,4,0,1.0006137824080803,-45.078851757167264,6317.6
24-04-2018,06:50:49,-0.738176,37.068488,49,50,6,24,3,2018,2,0,0.6030518995857668,-45.7988030487346,6317.6
27-03-2018,12:17:34,-2.205395,36.492805,34,17,12,27,2,2018,2,0,0.97458661326739,-45.69398123338191,6317.6
13-07-2018,22:13:30,-2.712459,36.466325,30,13,22,13,6,2018,5,0,1.4686064998167483,-45.085961805882285,6317.6
26-04-2018,09:07:02,-1.956532,37.346865,2,7,9,26,3,2018,4,0,0.8541734534700799,-45.030312664753595,6317.6
05-01-2018,08:19:04,-2.589778,37.827991,4,19,8,5,0,2018,5,0,1.649386199513321,-44.19920723939819,6317.6
12-11-2018,00:50:37,-1.193666,37.100888,37,50,0,12,10,2018,1,0,0.2984348956707301,-45.4167218130291,6317.6
10-06-2018,11:03:02,-1.340718,37.851041,2,3,11,10,5,2018,0,1,1.0352445592057016,-44.74338857256335,6317.6
18-03-2018,05:18:14,-0.683733,36.428068,14,18,5,18,2,2018,0,1,0.7173812573248595,-46.25233136536085,6317.6
11-01-2018,04:43:10,-1.362907,37.385168,10,43,4,11,0,2018,4,0,0.5730763713057815,-45.10065294616504,6317.6
30-08-2018,18:17:17,-1.949914,37.711841,17,17,18,30,7,2018,4,0,1.1138252966910933,-44.9173707089425,6317.6
14-02-2018,16:18:04,-0.804179,36.795652,4,18,16,14,1,2018,3,0,0.48269223335475375,-45.866991110392554,6317.6
31-01-2018,15:17:33,-1.049294,37.412752,33,17,15,31,0,2018,3,0,0.6409905060654166,-45.65696243282762,6317.6
05-07-2018,18:52:18,-0.869875,37.455665,18,52,18,5,6,2018,4,0,0.7622939718769959,-45.490161532741205,6317.6
11-03-2018,03:58:25,-1.100981,37.398163,25,58,3,11,2,2018,0,1,0.6098093227099747,-45.2340646786996,6317.6
21-01-2018,04:04:01,-1.086573,36.394768,1,4,4,21,0,2018,0,1,0.4673271454570122,-46.12217681935035,6317.6
05-01-2019,23:27:25,-2.738081,37.702489,25,27,23,5,0,2019,6,0,1.700325131738046,-44.21460483270623,6317.6
18-02-2018,04:22:31,-0.604035,37.200842,31,22,4,18,1,2018,0,1,0.7827966009615795,-45.63413954398621,6317.6
31-01-2018,12:35:38,-1.90976,37.319278,38,35,12,31,0,2018,3,0,0.8004065383703449,-45.342165249733995,6317.6
31-03-2018,22:42:08,-1.013323,36.613695,8,42,22,31,2,2018,6,0,0.3405711190632574,-46.38344188159793,6317.6
13-05-2018,21:46:02,-2.250651,36.741478,2,46,21,13,4,2018,0,1,0.9672323969289902,-45.120372430158135,6317.6
02-02-2018,11:22:32,-2.424549,37.616543,32,22,11,2,1,2018,5,0,1.3907985648540202,-44.59536617086863,6317.6
08-02-2018,23:29:24,-1.974526,37.242976,24,29,23,8,1,2018,4,0,0.8091959884836307,-44.93763847313608,6317.6
13-12-2018,05:54:27,-1.580364,36.417812,27,54,5,13,11,2018,4,0,0.49593391449466384,-45.76321306035134,6317.6
26-09-2018,07:50:57,-2.168181,36.425955,57,50,7,26,8,2018,3,0,0.9647008754468909,-45.72075317424808,6317.6
25-08-2018,16:12:24,-0.988212,37.820434,24,12,16,25,7,2018,6,0,1.0465857986089822,-45.053222898871226,6317.6
18-11-2018,06:03:36,-1.489562,36.565303,36,3,6,18,10,2018,0,1,0.3236401617985617,-45.70952166404283,6317.6
08-07-2018,05:38:51,-1.015246,37.686173,51,38,5,8,6,2018,0,1,0.9102706350031273,-45.11186076566731,6317.6
27-01-2018,09:44:21,-2.433837,37.088363,21,44,9,27,0,2018,6,0,1.1790478413974563,-45.064418747360925,6317.6
02-03-2018,14:47:46,-2.090735,37.745327,46,47,14,2,2,2018,5,0,1.2281488193749195,-44.68710910442648,6317.6
12-07-2018,22:09:56,-0.884708,37.429512,56,9,22,12,6,2018,4,0,0.7322878158770668,-45.310083425797664,6317.6
28-07-2018,22:11:16,-1.09851,37.241718,16,11,22,28,6,2018,6,0,0.4642138770717655,-45.629779895920194,6317.6
12-05-2018,10:34:48,-2.053681,36.335838,48,34,10,12,4,2018,6,0,0.9057971801065601,-45.57179440924234,6317.6
02-08-2018,23:25:09,-2.405458,36.563507,9,25,23,2,7,2018,4,0,1.1474699278922296,-45.453111354922335,6317.6
11-02-2018,13:32:28,-2.909508,36.377087,28,32,13,11,1,2018,0,1,1.6817357065416065,-45.05566506568685,6317.6
30-07-2018,20:07:25,-1.788258,37.773924,25,7,20,30,6,2018,1,0,1.0803468408626946,-44.938629362856176,6317.6
26-02-2018,02:21:26,-0.607409,37.516441,26,21,2,26,1,2018,1,0,0.9746382159160407,-45.53806085541197,6317.6
21-06-2018,03:41:00,-2.666164,36.643387,0,41,3,21,5,2018,4,0,1.3906825682092234,-45.08031130840141,6317.6
26-11-2018,22:49:20,-0.958993,36.731648,20,49,22,26,10,2018,1,0,0.33839506710500344,-46.05628763133867,6317.6
09-01-2018,19:05:15,-0.871046,36.638420000000004,15,5,19,9,0,2018,2,0,0.45219500269020907,-46.03506672087708,6317.6
03-01-2019,05:35:54,-2.634647,37.180577,54,35,5,3,0,2019,4,0,1.3963616164446806,-44.77645705626163,6317.6
12-01-2018,06:37:08,-2.242724,37.249824,8,37,6,12,0,2018,5,0,1.0496286283376604,-44.71071721442415,6317.6
05-11-2018,09:36:35,-1.479686,36.870681,35,36,9,5,10,2018,1,0,0.20055295553294628,-45.62214942499236,6317.6
25-11-2018,18:35:19,-2.000589,37.214749,19,35,18,25,10,2018,0,1,0.8173790801555907,-45.080276257454074,6317.6
29-10-2018,15:31:52,-1.666055,37.055271,52,31,15,29,9,2018,1,0,0.44812177124080865,-45.57386757918219,6317.6
22-02-2018,01:48:37,-2.08803,36.828917,37,48,1,22,1,2018,4,0,0.8017262890269968,-45.258825342352225,6317.6
28-11-2018,02:55:43,-0.747219,37.260229,43,55,2,28,10,2018,3,0,0.6978241934298378,-45.77929234126783,6317.6
28-12-2018,09:04:03,-2.554495,37.11685,3,4,9,28,11,2018,5,0,1.3030230874259292,-45.03281588889406,6317.6
13-08-2018,18:26:39,-2.863468,36.334385,39,26,18,13,7,2018,1,0,1.649336444296615,-45.10794838715225,6317.6
27-04-2018,17:11:06,-2.82226,36.517659,6,11,17,27,3,2018,5,0,1.5648125506708457,-45.36104761167394,6317.6
07-06-2018,14:26:32,-1.600952,36.786029,32,26,14,7,5,2018,4,0,0.31610591042402214,-45.553711246865234,6317.6
13-01-2018,12:24:23,-2.394514,36.867866,23,24,12,13,0,2018,6,0,1.1092816274842021,-44.93507810458931,6317.6
28-09-2018,23:12:04,-1.341658,37.308065,4,12,23,28,8,2018,5,0,0.49394385442578453,-45.455709896639455,6317.6
24-02-2018,08:24:37,-2.199677,37.646793,37,24,8,24,1,2018,6,0,1.233807665661065,-44.5681905194267,6317.6
21-05-2018,18:09:13,-1.059067,36.694253,13,9,18,21,4,2018,1,0,0.25845098681181083,-45.87969357496389,6317.6
01-01-2018,18:19:43,-2.018746,37.258107,43,19,18,1,0,2018,1,0,0.8548248223495875,-45.17457226081128,6317.6
23-07-2018,20:06:25,-1.133803,36.749075,25,6,20,23,6,2018,1,0,0.16711264853385616,-45.84766995418117,6317.6
07-10-2018,07:05:19,-2.287462,36.843681,19,5,7,7,9,2018,0,1,1.0014225766842888,-45.11036757123392,6317.6
09-01-2019,12:01:13,-3.025422,37.767886,13,1,12,9,0,2019,3,0,1.9819172320402274,-43.882999678278615,6317.6
11-05-2018,07:33:48,-0.93482,36.991187,48,33,7,11,4,2018,5,0,0.3922553187109122,-45.66531460455916,6317.6
23-03-2018,03:44:53,-1.345319,37.523798,53,44,3,23,2,2018,5,0,0.7090281909240289,-45.07185112629069,6317.6
26-12-2018,02:53:23,-0.756635,37.575251,23,53,2,26,11,2018,3,0,0.9247949769002882,-45.415176963372794,6317.6
15-09-2018,01:35:59,-1.592887,36.557062,59,35,1,15,8,2018,6,0,0.4020258324100557,-45.637014637908095,6317.6
01-09-2018,01:11:38,-1.44509,37.410022,38,11,1,1,8,2018,6,0,0.6136747198654995,-45.38794458264653,6317.6
13-08-2018,21:24:28,-1.284563,37.562268,28,24,21,13,7,2018,1,0,0.7450472376306129,-44.969805877405776,6317.6
14-12-2018,03:54:11,-1.262688,37.337157,11,54,3,14,11,2018,5,0,0.520473920342796,-45.16370512260922,6317.6
06-12-2018,15:22:35,-0.63273,36.9638,35,22,15,6,11,2018,4,0,0.669891711554935,-45.99112194983869,6317.6
27-01-2018,15:46:43,-1.85878,37.293276,43,46,15,27,0,2018,6,0,0.7444850003122967,-45.17077653994707,6317.6
30-09-2018,15:20:26,-1.86735,37.2363,26,20,15,30,8,2018,0,1,0.7163387574674439,-45.37519219247909,6317.6
18-01-2018,10:57:11,-2.103281,36.794879,11,57,10,18,0,2018,4,0,0.8171975244700633,-45.18653708966277,6317.6
12-04-2018,08:02:03,-1.549252,37.330659,3,2,8,12,3,2018,4,0,0.5768132131504953,-45.029227663593495,6317.6
03-01-2019,04:14:50,-0.690284,36.963235,50,14,4,3,0,2019,4,0,0.6137268734290521,-46.08624214777153,6317.6
19-06-2018,22:05:42,-2.511326,36.829542000000004,42,5,22,19,5,2018,2,0,1.2249989435628097,-44.95539163298114,6317.6
29-07-2018,12:12:38,-1.983885,37.227687,38,12,12,29,6,2018,0,1,0.8093091901813568,-45.27015987557255,6317.6
27-12-2018,23:22:22,-1.978094,36.591379,22,22,23,27,11,2018,4,0,0.7276409274917113,-45.72205005003686,6317.6
24-04-2018,08:55:33,-0.912279,36.601178,33,55,8,24,3,2018,2,0,0.4320112662014737,-46.11865940930867,6317.6
29-12-2018,07:56:28,-2.624052,37.557354,28,56,7,29,11,2018,6,0,1.5287695047749992,-44.67192521525703,6317.6
26-07-2018,22:15:11,-1.224844,36.855799,11,15,22,26,6,2018,4,0,0.072635355034583,-45.81808089163937,6317.6
08-01-2019,09:29:26,-1.984515,36.9875,26,29,9,8,0,2019,2,0,0.718591795531371,-45.14135715283459,6317.6
22-05-2018,12:05:20,-1.1278030000000001,36.403991,20,5,12,22,4,2018,2,0,0.4426174479389629,-46.118740976170244,6317.6
29-08-2018,16:02:57,-1.585034,37.523208,57,2,16,29,7,2018,3,0,0.7665531007373185,-45.20107086209542,6317.6
13-08-2018,07:45:27,-2.870481,36.361117,27,45,7,13,7,2018,1,0,1.64844779950716,-45.08204083283338,6317.6
29-07-2018,09:32:31,-2.197411,37.51468,31,32,9,29,6,2018,0,1,1.1473479643652138,-44.915972645241965,6317.6
29-09-2018,03:07:58,-1.979859,37.571441,58,7,3,29,8,2018,6,0,1.0245708528081416,-44.97070038870658,6317.6
06-03-2018,22:48:33,-1.963327,37.534999,33,48,22,6,2,2018,2,0,0.9866344013969921,-44.76465874729308,6317.6
07-08-2018,18:08:27,-1.441138,36.70652,27,8,18,7,7,2018,2,0,0.19026930180667664,-45.71040748480756,6317.6
25-04-2018,13:47:58,-1.257102,37.481244,58,47,13,25,3,2018,3,0,0.6646665455775532,-45.21825191013424,6317.6
12-05-2018,10:38:34,-1.602337,37.015604,34,38,10,12,4,2018,6,0,0.3730658921222923,-45.2622028840007,6317.6
02-01-2019,02:54:00,-0.880007,36.776711,0,54,2,2,0,2019,3,0,0.40839631740259363,-46.1789802126333,6317.6
05-05-2018,13:39:32,-0.991354,37.300696,32,39,13,5,4,2018,6,0,0.5663848452721908,-45.54910856766764,6317.6
11-08-2018,19:30:31,-2.943384,36.418119,31,30,19,11,7,2018,6,0,1.704381539691451,-45.00263721404205,6317.6
24-05-2018,22:42:21,-3.046832,36.886279,21,42,22,24,4,2018,4,0,1.7617968916379099,-44.78305394347428,6317.6
10-02-2018,08:33:32,-2.306327,37.058371,32,33,8,10,1,2018,6,0,1.0480581480757645,-44.857861674244504,6317.6
09-03-2018,06:53:02,-1.564803,36.371449,2,53,6,9,2,2018,5,0,0.5255747467982077,-45.863376253913685,6317.6
13-02-2018,21:55:20,-1.053031,36.6236,20,55,21,13,1,2018,2,0,0.303225695304666,-45.882733776104196,6317.6
22-08-2018,03:30:10,-1.173147,36.35076,10,30,3,22,7,2018,3,0,0.4800119591562252,-46.14117796727991,6317.6
07-10-2018,22:09:57,-1.542393,36.771634,57,9,22,7,9,2018,0,1,0.2600315460420138,-45.599066668579205,6317.6
21-02-2018,12:40:26,-0.619988,37.312459,26,40,12,21,1,2018,3,0,0.8302704309422313,-45.5705291521224,6317.6
28-04-2018,19:29:23,-0.969744,36.613763,23,29,19,28,3,2018,6,0,0.376377506800021,-46.243209206199616,6317.6
14-07-2018,13:06:31,-2.856013,37.713375,31,6,13,14,6,2018,6,0,1.807431301178554,-43.975100947714594,6317.6
10-04-2018,16:54:30,-1.77107,36.838159,30,54,16,10,3,2018,2,0,0.4851329589473383,-45.34288493017266,6317.6
30-04-2018,10:03:52,-2.974411,37.700961,52,3,10,30,3,2018,1,0,1.9053637776361767,-44.43670534149548,6317.6
05-05-2018,05:52:55,-0.887391,37.364869,55,52,5,5,4,2018,6,0,0.6775806559517474,-45.55515065407665,6317.6
25-12-2018,06:19:22,-2.952002,37.553832,22,19,6,25,11,2018,2,0,1.821224721073707,-44.30569438044204,6317.6
04-11-2018,01:28:36,-2.33646,36.581149,36,28,1,4,10,2018,0,1,1.0762806504425313,-45.39432738818113,6317.6
31-10-2018,20:18:59,-1.184848,37.316557,59,18,20,31,9,2018,3,0,0.5095537442086012,-45.68054616357487,6317.6
02-04-2018,05:16:37,-0.817844,36.718774,37,16,5,2,3,2018,1,0,0.47877617173998854,-46.262197595893774,6317.6
02-11-2018,11:21:53,-1.711297,37.837228,53,21,11,2,10,2018,5,0,1.1049692341821151,-44.83321684830832,6317.6
26-11-2018,07:48:37,-0.960922,36.967121,37,48,7,26,10,2018,1,0,0.35832691566919733,-45.84963590261318,6317.6
20-03-2018,08:40:52,-0.826375,37.505844,52,40,8,20,2,2018,2,0,0.8281375259200652,-45.281984109621646,6317.6
22-07-2018,04:25:36,-2.564727,37.8099,36,25,4,22,6,2018,0,1,1.6185041453678768,-44.173746651980814,6317.6
05-04-2018,00:54:38,-1.938767,36.47577,38,54,0,5,3,2018,4,0,0.736333624176569,-45.67625747814167,6317.6
08-09-2018,13:08:34,-1.567279,37.523819,34,8,13,8,8,2018,6,0,0.7603795758146102,-44.937451374696614,6317.6
21-12-2018,02:10:12,-1.775872,37.794993,12,10,2,21,11,2018,5,0,1.093447657727154,-44.56735398607298,6317.6
12-01-2019,00:15:47,-2.547677,37.251205,47,15,0,12,0,2019,6,0,1.333861985089912,-44.53806970724184,6317.6
21-07-2018,13:32:38,-2.68524,37.440153,38,32,13,21,6,2018,6,0,1.5312824380567434,-44.39601700870102,6317.6
31-08-2018,22:50:05,-2.334922,37.707953,5,50,22,31,7,2018,5,0,1.3757984536221173,-44.799531378390725,6317.6
08-03-2018,22:50:01,-2.835535,37.477892,1,50,22,8,2,2018,4,0,1.6841427661801711,-44.25067727229203,6317.6
08-04-2018,11:02:22,-2.820933,37.01633,22,2,11,8,3,2018,0,1,1.547407149196682,-44.63448288608618,6317.6
23-07-2018,21:35:33,-2.825552,37.110618,33,35,21,23,6,2018,1,0,1.5668769468576664,-44.66773523060004,6317.6
20-08-2018,18:38:31,-1.907546,36.609555,31,38,18,20,7,2018,1,0,0.6549519195124167,-45.486216586231535,6317.6
03-05-2018,07:52:08,-1.589604,37.215025,8,52,7,3,4,2018,4,0,0.5001857329322767,-45.36203385498844,6317.6
18-02-2018,09:53:52,-0.969051,36.812679,52,53,9,18,1,2018,0,1,0.3173705313667291,-45.775244662101855,6317.6
10-01-2019,01:59:35,-2.342412,37.676197,35,59,1,10,0,2019,4,0,1.3612571062091856,-44.329067995185,6317.6
30-08-2018,18:05:03,-0.699617,37.852708,3,5,18,30,7,2018,4,0,1.1901808960023694,-45.370758770412564,6317.6
05-08-2018,09:56:39,-0.670163,36.484527,39,56,9,5,7,2018,0,1,0.7003007293241947,-46.40293124428405,6317.6
15-10-2018,20:41:19,-2.989062,37.50879,19,41,20,15,9,2018,1,0,1.8377595763369048,-44.07347164378145,6317.6
12-11-2018,00:54:15,-2.723709,37.177896,15,54,0,12,10,2018,1,0,1.4818818425667408,-44.498913100704264,6317.6
22-02-2018,06:22:56,-1.198803,37.410621,56,22,6,22,1,2018,4,0,0.5998270532411827,-45.21612222842324,6317.6
21-12-2018,13:19:15,-2.607644,36.441311,15,19,13,21,11,2018,5,0,1.373690142196922,-45.28214208305604,6317.6
03-05-2018,13:31:10,-1.668668,36.611872,10,31,13,3,4,2018,4,0,0.43394270018286996,-45.80530313242329,6317.6
19-02-2018,08:14:24,-2.420283,37.717648,24,14,8,19,1,2018,1,0,1.4479229205524018,-44.2549702958423,6317.6
04-04-2018,00:40:56,-0.761566,36.476437,56,40,0,4,3,2018,3,0,0.625758962480763,-46.39857310225187,6317.6
14-08-2018,01:47:29,-1.817528,37.757063,29,47,1,14,7,2018,2,0,1.0795405795619761,-44.510146823733564,6317.6
09-01-2019,14:34:21,-0.715417,37.397682,21,34,14,9,0,2019,3,0,0.8142123036806834,-45.49010756479615,6317.6
10-06-2018,14:48:58,-1.748602,37.715522,58,48,14,10,5,2018,0,1,1.0102385613160896,-44.62986849264276,6317.6
24-02-2018,08:38:15,-2.297868,36.839415,15,38,8,24,1,2018,6,0,1.0117224186035416,-45.21179743227114,6317.6
05-01-2018,09:59:26,-1.844206,36.459611,26,59,9,5,0,2018,5,0,0.6626055750089922,-45.74472142418879,6317.6
18-09-2018,03:28:41,-2.996631,36.665397,41,28,3,18,8,2018,2,0,1.7169679184073299,-44.80751231364155,6317.6
26-06-2018,08:37:43,-0.921757,37.507543,43,37,8,26,5,2018,2,0,0.7807036555723302,-45.39544338110752,6317.6
31-03-2018,01:07:08,-1.015383,37.634432,8,7,1,31,2,2018,6,0,0.8609731713108122,-45.47497330604777,6317.6
12-10-2018,19:59:19,-1.202044,37.411537,19,59,19,12,9,2018,5,0,0.6002692809239908,-45.15232161336673,6317.6
17-11-2018,09:19:32,-2.553273,36.769281,32,19,9,17,10,2018,6,0,1.267790796945616,-44.94848859064832,6317.6
19-06-2018,10:02:12,-1.921961,37.013594,12,2,10,19,5,2018,2,0,0.6652167592785074,-45.1157634916635,6317.6
12-12-2018,00:34:18,-2.603438,37.478843,18,34,0,12,11,2018,3,0,1.4738924970298883,-44.31878646643211,6317.6
12-03-2018,18:12:37,-2.666846,36.352953,37,12,18,12,2,2018,1,0,1.4564368032115225,-45.20829996583676,6317.6
